order_id,customer_id,product_id,category,payment_method,order_time,price,quantity,total_amount,status
O922530,C137,P49,Sports,Debit Card,2025-08-22 06:06:00,163.45,4,653.8,Completed
O126846,C35,P39,Clothing,Debit Card,2025-08-22 04:11:00,219.66,3,658.98,Completed
O559465,C38,P28,Home,Cash,2025-08-22 13:24:00,433.49,4,1733.96,Completed
O713360,C89,P26,Sports,UPI,2025-08-22 16:17:00,56.97,2,113.94,Completed
O207916,C148,P22,Clothing,UPI,2025-08-24 05:42:00,279.0,1,279.0,Completed
O647653,C106,P11,Electronics,Credit Card,2025-08-24 01:29:00,166.73,3,500.19,Completed
O556161,C87,P31,Home,UPI,2025-08-21 04:41:00,322.81,2,645.62,Completed
O739906,C143,P34,Books,Cash,2025-08-22 09:25:00,273.88,3,821.64,Completed
O278807,C199,P11,Home,Cash,2025-08-24 04:34:00,40.49,5,202.45,Completed
O887154,C46,P1,Electronics,Cash,2025-08-22 10:19:00,179.05,4,716.2,Cancelled
O390900,C199,P37,Sports,Debit Card,2025-08-20 10:59:00,61.11,3,183.33,Completed
O281158,C191,P35,Electronics,Debit Card,2025-08-22 05:38:00,346.5,4,1386.0,Completed
O197537,C87,P22,Home,Cash,2025-08-23 06:21:00,280.48,5,1402.4,Completed
O110332,C172,P2,Clothing,UPI,2025-08-20 01:15:00,280.41,4,1121.64,Completed
O308092,C196,P42,Sports,Debit Card,2025-08-22 14:31:00,155.47,5,777.35,Completed
O920716,C157,P31,Clothing,UPI,2025-08-23 21:56:00,410.81,1,410.81,Completed
O630005,C62,P7,Clothing,UPI,2025-08-20 13:52:00,365.94,2,731.88,Completed
O855749,C89,P37,Electronics,Cash,2025-08-22 21:17:00,87.46,1,87.46,Completed
O224388,C129,P14,Home,Cash,2025-08-21 20:27:00,269.42,3,808.26,Completed
O695753,C39,P3,Clothing,Debit Card,2025-08-21 03:39:00,102.09,4,408.36,Completed
O418243,C54,P11,Sports,,2025-08-23 12:05:00,485.47,4,1941.88,Completed
O314349,C175,P45,Electronics,UPI,2025-08-23 06:37:00,268.89,5,1344.45,Completed
O308828,C124,P23,Electronics,Debit Card,2025-08-23 04:29:00,494.61,3,1483.83,Completed
O573977,C175,P5,Electronics,PayPal,2025-08-21 20:12:00,251.73,5,1258.65,Completed
O445119,C21,P39,Sports,Debit Card,2025-08-21 10:17:00,127.69,5,638.45,Completed
O434866,C18,P10,Clothing,Cash,2025-08-21 09:48:00,111.54,3,334.62,Completed
O643070,C136,P9,Electronics,UPI,2025-08-22 16:12:00,161.21,1,161.21,Completed
O896234,C48,P43,Clothing,Credit Card,2025-08-20 14:30:00,171.05,2,342.1,Completed
O674828,C65,P23,Electronics,Cash,2025-08-22 10:11:00,196.23,4,784.92,Completed
O464970,C10,P30,Sports,Cash,2025-08-20 10:39:00,121.74,4,486.96,Cancelled
O855518,C179,P8,Books,PayPal,2025-08-24 14:28:00,447.67,2,895.34,Completed
O756034,C152,P25,Books,UPI,2025-08-21 03:14:00,310.01,1,310.01,Completed
O974173,C25,P12,Home,Credit Card,2025-08-21 05:42:00,142.9,4,571.6,Completed
O621999,C36,P37,Books,Credit Card,2025-08-20 18:42:00,447.22,3,1341.66,Completed
O757644,C71,P46,Books,Cash,2025-08-23 00:15:00,423.11,4,1692.44,Completed
O756692,C3,P9,Books,Debit Card,2025-08-24 19:45:00,271.74,1,271.74,Completed
O608847,C73,P4,Home,PayPal,2025-08-20 15:21:00,200.98,4,803.92,Completed
O640493,C14,P17,Home,UPI,2025-08-22 23:48:00,184.58,2,369.16,Completed
O423319,C97,P12,Books,Debit Card,2025-08-23 08:15:00,489.07,4,1956.28,Completed
O867955,C174,P31,Home,Cash,2025-08-23 08:04:00,332.87,2,665.74,Completed
O313115,C113,P9,Books,Debit Card,2025-08-23 07:18:00,199.42,4,797.68,Completed
O347188,C108,P5,Home,PayPal,2025-08-20 06:15:00,179.04,5,895.2,Completed
O292963,C42,P27,Home,Credit Card,2025-08-23 10:02:00,155.34,1,155.34,Completed
O150062,C33,P7,Sports,Credit Card,2025-08-22 06:12:00,474.43,2,948.86,Completed
O619453,C158,P27,Books,PayPal,2025-08-24 23:04:00,104.58,4,418.32,Cancelled
O939206,C186,P32,Books,Credit Card,2025-08-20 18:47:00,190.83,5,954.15,Completed
O249308,C87,P3,Home,Debit Card,2025-08-21 01:03:00,269.86,3,809.58,Completed
O212354,C191,P2,Clothing,Credit Card,2025-08-21 11:13:00,48.87,3,146.61,Completed
O872883,C45,P40,Books,UPI,2025-08-20 02:59:00,384.93,2,769.86,Cancelled
O114295,C52,P3,Sports,PayPal,2025-08-22 01:23:00,411.61,3,1234.83,Completed
O905620,C83,P11,Home,UPI,2025-08-21 21:27:00,464.16,1,464.16,Completed
O740060,C120,P2,Books,Credit Card,2025-08-20 17:22:00,412.42,2,824.84,Completed
O293212,C2,P47,Electronics,PayPal,2025-08-22 00:30:00,414.38,1,414.38,Completed
O924731,C64,P42,Books,PayPal,2025-08-24 05:45:00,36.06,2,72.12,Cancelled
O792755,C24,P39,Sports,Credit Card,2025-08-24 00:10:00,435.39,4,1741.56,Completed
O174548,C192,P9,,Credit Card,2025-08-20 08:24:00,413.38,3,1240.14,Completed
O112180,C146,P40,Books,PayPal,2025-08-23 23:13:00,407.47,1,407.47,Completed
O128652,C121,P34,Books,Cash,2025-08-24 06:25:00,257.17,2,514.34,Completed
O712057,C97,P13,Electronics,PayPal,2025-08-23 03:54:00,367.06,5,1835.3,Completed
O197956,C26,P1,Sports,Credit Card,2025-08-22 18:35:00,441.43,1,441.43,Completed
O637743,C8,P8,Clothing,Cash,2025-08-23 04:19:00,318.98,2,637.96,Completed
O528046,C70,P22,Sports,PayPal,2025-08-21 23:01:00,139.72,1,139.72,Completed
O247150,C55,P41,Clothing,UPI,2025-08-21 18:54:00,342.46,5,1712.3,Completed
O717743,C152,P39,Clothing,Cash,2025-08-24 10:45:00,227.67,4,910.68,Cancelled
O560060,C6,P36,Electronics,Debit Card,2025-08-22 09:29:00,255.26,3,765.78,Completed
O883855,C70,P7,Books,Cash,2025-08-21 04:33:00,134.62,4,538.48,Completed
O465202,C72,P12,Electronics,UPI,2025-08-22 00:13:00,433.4,5,2167.0,Completed
O252118,C188,P38,Clothing,UPI,2025-08-22 08:45:00,397.38,1,397.38,Completed
O649671,C98,P31,Books,Credit Card,2025-08-22 14:13:00,250.6,5,1253.0,Completed
O721669,C35,P34,Electronics,Debit Card,2025-08-23 12:30:00,27.2,4,108.8,Completed
O867311,C19,P11,Books,Cash,2025-08-21 11:33:00,283.06,1,283.06,Completed
O838798,C5,P42,Books,Credit Card,2025-08-21 00:12:00,186.08,5,930.4,Completed
O987640,C68,P29,Home,Cash,2025-08-23 22:11:00,234.73,3,704.19,Completed
O951841,C46,P42,Home,Cash,2025-08-22 20:34:00,195.33,2,390.66,Completed
O559383,C118,P5,Sports,Credit Card,2025-08-23 14:56:00,22.19,3,66.57,Cancelled
O783261,C144,P45,Clothing,UPI,2025-08-22 10:07:00,261.75,4,1047.0,Completed
O447991,C77,P3,Home,Credit Card,2025-08-22 20:43:00,243.27,3,729.81,Completed
O705482,C102,P45,Books,Credit Card,2025-08-23 15:19:00,431.3,4,1725.2,Completed
O137485,C66,P24,Books,PayPal,2025-08-20 17:14:00,107.3,5,536.5,Completed
O628642,C169,P2,Sports,Debit Card,2025-08-23 03:06:00,472.89,3,1418.67,Completed
O964112,C9,P48,Sports,PayPal,2025-08-22 11:25:00,395.17,4,1580.68,Completed
O378778,C32,P26,Books,UPI,2025-08-22 08:20:00,235.77,2,471.54,Completed
O898279,C106,P30,Electronics,PayPal,2025-08-24 16:33:00,12.02,2,24.04,Completed
O692371,C41,P46,Sports,PayPal,2025-08-23 08:34:00,271.15,1,271.15,Completed
O366420,C189,P46,Sports,UPI,2025-08-24 05:24:00,468.7,5,2343.5,Completed
O838662,C47,P21,Home,Debit Card,2025-08-21 17:33:00,309.74,4,1238.96,Completed
O360876,C128,P32,Clothing,Credit Card,2025-08-24 18:31:00,214.17,5,1070.85,Completed
O149512,C135,P20,Sports,PayPal,2025-08-24 17:25:00,483.93,4,1935.72,Completed
O124240,C183,P34,Sports,Cash,2025-08-24 12:44:00,54.32,1,54.32,Completed
O863402,C70,P14,Electronics,PayPal,2025-08-23 07:40:00,346.63,3,1039.89,Completed
O733923,C149,P35,Books,Debit Card,2025-08-23 00:59:00,410.96,3,1232.88,Completed
O193208,C111,P49,Electronics,Credit Card,2025-08-22 22:56:00,370.56,4,1482.24,Completed
O956840,C16,P8,Electronics,Cash,2025-08-23 02:46:00,181.13,3,543.39,Completed
O246937,C46,P16,Clothing,Cash,2025-08-20 15:06:00,448.69,3,1346.07,Completed
O230686,C4,P45,Home,Cash,2025-08-24 05:05:00,272.58,1,272.58,Completed
O352344,C96,P23,Electronics,Credit Card,2025-08-24 03:55:00,109.92,3,329.76,Completed
O979756,C119,P34,Books,Credit Card,2025-08-22 17:33:00,360.71,1,360.71,Completed
O922648,C75,P21,Clothing,Cash,2025-08-24 15:03:00,398.75,4,1595.0,Completed
O518323,C179,P45,Books,Credit Card,2025-08-22 00:37:00,275.87,5,1379.35,Completed
O300298,C51,P33,Books,PayPal,2025-08-20 22:54:00,409.22,3,1227.66,Completed
O475100,C93,P42,Books,Cash,2025-08-21 08:14:00,50.64,4,202.56,Completed
O271563,C63,P23,Home,Cash,2025-08-20 16:27:00,322.02,3,966.06,Completed
O171048,C19,P20,Home,PayPal,2025-08-24 11:19:00,158.56,5,792.8,Completed
O845317,C41,P8,Electronics,UPI,2025-08-23 05:15:00,204.8,4,819.2,Completed
O654477,C43,P4,Books,UPI,2025-08-23 18:36:00,251.92,5,1259.6,Completed
O164423,C112,P45,Electronics,Debit Card,2025-08-22 03:30:00,174.97,2,349.94,Cancelled
O118851,C133,P26,Electronics,Cash,2025-08-24 03:14:00,483.09,5,2415.45,Completed
O521957,C124,P22,Books,UPI,2025-08-22 13:25:00,424.23,5,2121.15,Cancelled
O931791,C90,P9,Books,Cash,2025-08-23 19:08:00,122.67,1,122.67,Completed
O275590,C157,P18,Electronics,PayPal,2025-08-21 16:12:00,231.7,1,231.7,Completed
O360404,C102,P47,Home,Cash,2025-08-22 19:37:00,496.21,2,992.42,Completed
O899772,C84,P15,Books,,2025-08-21 19:09:00,347.81,4,1391.24,Completed
O809188,C59,P30,Home,Cash,2025-08-22 13:07:00,478.3,1,478.3,Completed
O447095,C67,P40,Electronics,Credit Card,2025-08-22 10:37:00,203.14,4,812.56,Cancelled
O984918,C192,P19,Sports,Credit Card,2025-08-23 20:24:00,404.65,2,809.3,Cancelled
O278540,C19,P25,Sports,PayPal,2025-08-23 08:11:00,475.55,5,2377.75,Completed
O246171,C143,P12,Electronics,Credit Card,2025-08-20 23:29:00,264.68,3,794.04,Completed
O243590,C119,P6,Clothing,Cash,2025-08-23 21:12:00,300.8,4,1203.2,Completed
O420484,C100,P17,Sports,Debit Card,2025-08-22 07:59:00,335.84,2,671.68,Completed
O340753,C147,P22,Books,Debit Card,2025-08-24 22:37:00,323.63,1,323.63,Completed
O626575,C36,P50,Books,UPI,2025-08-20 18:55:00,452.26,5,2261.3,Completed
O728477,C53,P37,Home,Credit Card,2025-08-22 04:35:00,217.36,5,1086.8,Completed
O384959,C66,P23,Books,UPI,2025-08-24 22:03:00,61.12,2,122.24,Completed
O659814,C109,P21,Home,Cash,2025-08-21 14:09:00,37.07,3,111.21,Completed
O386835,C76,P41,Home,Debit Card,2025-08-23 11:06:00,411.04,4,1644.16,Completed
O288872,C12,P2,Electronics,Credit Card,2025-08-21 23:47:00,143.33,2,286.66,Completed
O950303,C97,P38,Home,Credit Card,2025-08-21 19:57:00,33.09,2,66.18,Completed
O275814,C110,P46,Clothing,Cash,2025-08-23 00:24:00,108.26,4,433.04,Completed
O913180,C17,P7,Electronics,PayPal,2025-08-21 20:31:00,343.91,3,1031.73,Completed
O171134,C45,P32,Sports,PayPal,2025-08-24 02:02:00,367.37,3,1102.11,Completed
O140897,C138,P40,Clothing,Debit Card,2025-08-20 10:16:00,444.9,4,1779.6,Completed
O722558,C158,P26,Home,Credit Card,2025-08-20 10:31:00,192.67,5,963.35,Completed
O267153,C181,P31,Electronics,PayPal,2025-08-24 17:54:00,72.03,3,216.09,Completed
O624792,C100,P20,Books,PayPal,2025-08-20 21:33:00,298.71,5,1493.55,Completed
O216847,C111,P44,Sports,UPI,2025-08-22 13:34:00,411.37,2,822.74,Cancelled
O255998,C122,P6,Clothing,PayPal,2025-08-24 12:42:00,24.49,5,122.45,Completed
O386964,C190,P31,Sports,PayPal,2025-08-20 20:15:00,497.97,1,497.97,Completed
O748679,C143,P30,Clothing,UPI,2025-08-24 21:26:00,352.56,4,1410.24,Completed
O660178,C138,P47,Home,PayPal,2025-08-22 04:47:00,392.59,5,1962.95,Completed
O377477,C72,P38,Sports,Debit Card,2025-08-20 10:19:00,181.75,5,908.75,Cancelled
O497478,C33,P34,Home,Credit Card,2025-08-24 04:07:00,292.33,2,584.66,Completed
O691055,C169,P23,Home,UPI,2025-08-24 11:58:00,66.81,5,334.05,Completed
O311658,C69,P44,Clothing,Debit Card,2025-08-20 20:36:00,499.64,3,1498.92,Completed
O912080,C161,P1,Home,PayPal,2025-08-23 10:15:00,224.89,3,674.67,Cancelled
O280814,C139,P25,Sports,UPI,2025-08-22 23:48:00,444.29,1,444.29,Completed
O972676,C52,P40,Books,UPI,2025-08-22 19:18:00,337.02,4,1348.08,Completed
O428084,C81,P10,Home,Cash,2025-08-22 15:37:00,489.61,2,979.22,Completed
O182462,C18,P33,Electronics,Credit Card,2025-08-24 04:55:00,162.91,1,162.91,Completed
O199693,C197,P37,Sports,Cash,2025-08-20 20:40:00,273.16,3,819.48,Cancelled
O914593,C131,P48,Books,PayPal,2025-08-22 09:18:00,405.61,5,2028.05,Completed
O605268,C146,P29,Home,Credit Card,2025-08-22 03:08:00,210.83,5,1054.15,Completed
O231622,C151,P10,Clothing,Debit Card,2025-08-24 10:05:00,131.09,1,131.09,Completed
O350694,C199,P36,Electronics,Cash,2025-08-23 02:18:00,360.73,1,360.73,Completed
O196844,C106,P48,Home,Credit Card,2025-08-21 01:16:00,248.47,2,496.94,Completed
O558866,C33,P18,Home,Credit Card,2025-08-23 01:37:00,258.21,4,1032.84,Completed
O190049,C19,P43,Clothing,Debit Card,2025-08-22 13:27:00,185.1,5,925.5,Completed
O800945,C127,P3,Books,Debit Card,2025-08-24 12:12:00,450.11,2,900.22,Completed
O794238,C151,P37,Electronics,UPI,2025-08-24 10:04:00,381.27,3,1143.81,Completed
O312779,C77,P31,Clothing,Credit Card,2025-08-21 02:18:00,447.66,1,447.66,Completed
O465607,C103,P36,Electronics,PayPal,2025-08-23 06:22:00,117.21,4,468.84,Cancelled
O934672,C96,P39,Sports,PayPal,2025-08-20 21:31:00,10.09,2,20.18,Completed
O471643,C60,P24,Electronics,PayPal,2025-08-21 00:51:00,130.04,1,130.04,Completed
O531428,C64,P40,Clothing,UPI,2025-08-23 19:20:00,420.2,1,420.2,Completed
O214956,C102,P40,Electronics,UPI,2025-08-20 23:04:00,319.43,3,958.29,Completed
O112495,C195,P43,Home,PayPal,2025-08-20 19:53:00,208.7,1,208.7,Completed
O581297,C197,P36,Sports,PayPal,2025-08-22 17:36:00,216.09,1,216.09,Cancelled
O335392,C177,P23,Electronics,Cash,2025-08-21 04:37:00,281.97,2,563.94,Completed
O648088,C169,P2,Electronics,PayPal,2025-08-21 21:10:00,329.48,5,1647.4,Completed
O366673,C121,P48,Clothing,UPI,2025-08-21 16:34:00,62.07,5,310.35,Completed
O149561,C14,P39,Electronics,UPI,2025-08-21 07:56:00,47.26,1,47.26,Completed
O790283,C16,P12,Clothing,PayPal,2025-08-23 03:19:00,195.77,3,587.31,Completed
O819114,C43,P9,Sports,Credit Card,2025-08-20 16:00:00,55.47,3,166.41,Completed
O801403,C48,P45,Books,Credit Card,2025-08-23 20:27:00,77.82,3,233.46,Completed
O716950,C140,P27,Electronics,Cash,2025-08-21 11:38:00,430.97,3,1292.91,Completed
O842121,C49,P13,Electronics,UPI,2025-08-22 05:34:00,31.65,3,94.95,Completed
O520288,C11,P31,Home,Cash,2025-08-20 09:01:00,74.08,3,222.24,Completed
O952490,C194,P32,Sports,Cash,2025-08-21 12:10:00,153.46,4,613.84,Completed
O432453,C191,P14,Electronics,,2025-08-21 23:35:00,35.57,2,71.14,Completed
O908100,C9,P15,Books,Cash,2025-08-20 10:34:00,223.82,5,1119.1,Completed
O413811,C37,P50,Electronics,Cash,2025-08-24 17:08:00,320.15,4,1280.6,Completed
O551537,C66,P46,Electronics,Credit Card,2025-08-22 20:09:00,402.75,3,1208.25,Completed
O632125,C31,P1,Electronics,UPI,2025-08-24 23:33:00,404.47,1,404.47,Completed
O817675,C192,P23,Sports,Cash,2025-08-20 04:28:00,144.48,3,433.44,Cancelled
O774233,C126,P2,Home,Cash,2025-08-24 15:52:00,404.23,3,1212.69,Completed
O125575,C29,P4,Sports,UPI,2025-08-22 19:00:00,405.29,1,405.29,Completed
O529267,C30,P1,Home,Credit Card,2025-08-20 12:40:00,194.01,4,776.04,Completed
O149353,C53,P9,,PayPal,2025-08-21 16:29:00,24.53,1,24.53,Completed
O372893,C186,P48,Books,Credit Card,2025-08-23 16:02:00,462.85,3,1388.55,Completed
O308733,C82,P6,Electronics,Debit Card,2025-08-21 10:07:00,162.5,4,650.0,Cancelled
O405896,C15,P3,Books,Cash,2025-08-20 11:42:00,38.17,4,152.68,Cancelled
O492359,C183,P30,,Cash,2025-08-22 05:03:00,108.43,4,433.72,Completed
O663879,C21,P16,Clothing,Cash,2025-08-21 06:46:00,319.49,5,1597.45,Cancelled
O120420,C91,P22,Electronics,UPI,2025-08-21 09:43:00,336.54,4,1346.16,Completed
O365247,C49,P14,Electronics,,2025-08-24 11:06:00,115.59,5,577.95,Completed
O789464,C62,P19,Electronics,UPI,2025-08-20 21:08:00,147.01,1,147.01,Completed
O866783,C142,P24,Sports,Credit Card,2025-08-24 06:51:00,481.1,2,962.2,Completed
O789824,C1,P3,Electronics,Debit Card,2025-08-20 20:08:00,338.36,1,338.36,Completed
O412219,C16,P9,Books,Debit Card,2025-08-23 12:21:00,424.57,1,424.57,Completed
O268612,C63,P37,Electronics,Debit Card,2025-08-21 21:52:00,453.52,5,2267.6,Completed
O209710,C164,P31,Clothing,UPI,2025-08-20 18:03:00,421.18,2,842.36,Completed
O580217,C80,P44,Electronics,UPI,2025-08-21 22:39:00,298.71,1,298.71,Completed
O424013,C103,P31,Books,Debit Card,2025-08-23 14:35:00,213.93,4,855.72,Completed
O979738,C130,P33,Home,PayPal,2025-08-24 01:59:00,156.66,3,469.98,Completed
O423002,C122,P4,Clothing,PayPal,2025-08-23 01:09:00,313.78,4,1255.12,Completed
O216920,C59,P1,Electronics,UPI,2025-08-24 19:14:00,450.23,1,450.23,Cancelled
O641729,C62,P33,Sports,Credit Card,2025-08-20 01:41:00,355.44,2,710.88,Completed
O864536,C82,P44,Electronics,PayPal,2025-08-21 19:41:00,280.28,3,840.84,Completed
O836734,C50,P42,Books,,2025-08-21 17:49:00,324.0,5,1620.0,Cancelled
O878282,C144,P40,Home,Cash,2025-08-23 14:55:00,298.69,2,597.38,Completed
O179498,C107,P40,Home,UPI,2025-08-20 12:07:00,386.01,5,1930.05,Completed
O991050,C104,P12,Home,PayPal,2025-08-21 10:02:00,114.7,4,458.8,Completed
O791201,C160,P9,Books,PayPal,2025-08-22 06:03:00,223.66,4,894.64,Completed
O668913,C92,P40,Books,Cash,2025-08-22 14:14:00,444.81,1,444.81,Completed
O486907,C76,P48,Clothing,UPI,2025-08-20 11:19:00,291.76,4,1167.04,Cancelled
O675967,C161,P19,Clothing,Credit Card,2025-08-20 16:46:00,129.49,4,517.96,Completed
O313227,C167,P8,Clothing,UPI,2025-08-21 22:13:00,221.82,2,443.64,Completed
O746580,C174,P1,Electronics,Credit Card,2025-08-20 20:20:00,241.15,2,482.3,Completed
O860692,C189,P5,Electronics,PayPal,2025-08-22 04:17:00,121.83,1,121.83,Completed
O126664,C28,P48,Books,Credit Card,2025-08-22 06:11:00,277.18,1,277.18,Completed
O949409,C61,P11,Home,PayPal,2025-08-20 11:32:00,194.32,2,388.64,Completed
O350624,C8,P19,Electronics,UPI,2025-08-23 03:32:00,58.99,2,117.98,Completed
O543851,C32,P27,Clothing,Credit Card,2025-08-24 01:26:00,234.53,2,469.06,Completed
O599494,C35,P37,Clothing,UPI,2025-08-22 14:43:00,255.17,2,510.34,Completed
O170524,C200,P47,Electronics,UPI,2025-08-22 16:39:00,196.35,4,785.4,Completed
O787514,C128,P12,Books,Cash,2025-08-24 18:32:00,431.83,5,2159.15,Completed
O570747,C186,P19,Sports,PayPal,2025-08-22 21:29:00,356.14,1,356.14,Completed
O606794,C7,P19,Sports,UPI,2025-08-20 18:25:00,387.33,5,1936.65,Completed
O532278,C148,P10,Clothing,Debit Card,2025-08-20 16:07:00,454.41,1,454.41,Completed
O762534,C50,P7,Books,Debit Card,2025-08-20 22:19:00,223.69,5,1118.45,Completed
O933943,C169,P33,Electronics,PayPal,2025-08-20 19:53:00,471.9,3,1415.7,Completed
O922668,C146,P28,Sports,Debit Card,2025-08-23 07:52:00,28.4,5,142.0,Completed
O595066,C44,P11,Clothing,PayPal,2025-08-24 07:47:00,324.43,2,648.86,Completed
O245872,C119,P45,Books,Debit Card,2025-08-20 05:16:00,345.68,4,1382.72,Completed
O649933,C150,P16,Electronics,Credit Card,2025-08-23 12:37:00,456.22,4,1824.88,Completed
O448738,C62,P49,Home,Cash,2025-08-24 01:26:00,168.04,5,840.2,Completed
O360519,C134,P18,Electronics,PayPal,2025-08-22 03:27:00,36.55,3,109.65,Completed
O641953,C194,P14,Home,Cash,2025-08-20 02:34:00,425.71,3,1277.13,Cancelled
O381336,C13,P39,Sports,Cash,2025-08-23 10:48:00,486.07,3,1458.21,Completed
O234155,C57,P38,Clothing,PayPal,2025-08-22 02:02:00,483.06,1,483.06,Completed
O686271,C175,P24,Clothing,UPI,2025-08-24 20:31:00,448.47,4,1793.88,Completed
O806975,C98,P30,Books,Credit Card,2025-08-24 10:08:00,275.61,3,826.83,Completed
O851185,C63,P7,Electronics,PayPal,2025-08-24 07:31:00,82.72,5,413.6,Completed
O869076,C151,P11,Sports,Cash,2025-08-20 12:50:00,75.13,3,225.39,Completed
O856461,C115,P44,Books,Cash,2025-08-24 03:27:00,476.39,4,1905.56,Completed
O417971,C119,P37,,Debit Card,2025-08-24 13:22:00,24.98,3,74.94,Completed
O232327,C189,P30,Electronics,PayPal,2025-08-23 17:01:00,443.47,4,1773.88,Completed
O404409,C194,P36,Home,PayPal,2025-08-22 10:14:00,55.17,4,220.68,Cancelled
O659000,C106,P9,Home,Credit Card,2025-08-20 11:01:00,395.14,4,1580.56,Cancelled
O917546,C79,P15,,UPI,2025-08-20 16:02:00,35.28,1,35.28,Completed
O979910,C139,P27,Home,UPI,2025-08-21 15:27:00,457.68,3,1373.04,Completed
O307482,C127,P24,Books,Debit Card,2025-08-24 04:57:00,63.09,1,63.09,Completed
O516716,C85,P9,Clothing,Cash,2025-08-20 12:08:00,490.87,3,1472.61,Completed
O492664,C124,P7,Electronics,UPI,2025-08-24 18:20:00,341.84,2,683.68,Completed
O300291,C107,P27,Electronics,Credit Card,2025-08-20 08:19:00,391.93,1,391.93,Cancelled
O851549,C63,P3,Sports,Credit Card,2025-08-24 09:28:00,484.78,4,1939.12,Completed
O781969,C174,P20,Books,PayPal,2025-08-23 13:05:00,450.45,2,900.9,Cancelled
O208043,C23,P16,Books,PayPal,2025-08-23 04:29:00,157.47,1,157.47,Completed
O715131,C58,P17,Home,PayPal,2025-08-21 09:09:00,439.82,2,879.64,Completed
O999624,C63,P36,Home,Credit Card,2025-08-22 17:03:00,333.16,2,666.32,Completed
O361954,C47,P40,Home,Cash,2025-08-23 20:46:00,316.04,1,316.04,Completed
O712601,C47,P4,Sports,Debit Card,2025-08-24 14:48:00,188.98,3,566.94,Completed
O684147,C110,P19,Sports,UPI,2025-08-21 17:10:00,117.67,5,588.35,Completed
O762426,C21,P7,Sports,Debit Card,2025-08-24 20:29:00,132.23,3,396.69,Completed
O621071,C107,P33,Home,Debit Card,2025-08-24 05:02:00,152.89,5,764.45,Completed
O598884,C70,P30,Electronics,Credit Card,2025-08-23 06:02:00,300.93,3,902.79,Completed
O487179,C32,P1,Sports,Cash,2025-08-23 10:09:00,163.38,1,163.38,Completed
O226681,C68,P46,Electronics,,2025-08-20 21:03:00,183.38,1,183.38,Completed
O598663,C58,P4,Electronics,Credit Card,2025-08-20 18:26:00,374.13,2,748.26,Completed
O515514,C116,P3,Clothing,Credit Card,2025-08-24 10:10:00,54.5,4,218.0,Completed
O486663,C187,P10,Sports,Debit Card,2025-08-20 13:34:00,97.02,5,485.1,Cancelled
O440968,C101,P50,,Debit Card,2025-08-24 00:35:00,280.68,3,842.04,Completed
O624626,C196,P13,Home,Debit Card,2025-08-24 13:11:00,311.25,1,311.25,Completed
O805754,C2,P15,Books,UPI,2025-08-23 17:15:00,100.6,1,100.6,Completed
O376335,C106,P24,Electronics,Credit Card,2025-08-23 07:57:00,223.49,3,670.47,Completed
O310215,C21,P34,Electronics,Debit Card,2025-08-24 22:10:00,404.43,4,1617.72,Cancelled
O631087,C95,P36,Sports,Credit Card,2025-08-20 11:56:00,162.05,5,810.25,Cancelled
O125695,C170,P43,Home,Cash,2025-08-22 17:29:00,191.46,4,765.84,Completed
O990941,C2,P29,Sports,UPI,2025-08-21 22:56:00,100.3,5,501.5,Completed
O551836,C100,P28,Home,PayPal,2025-08-21 06:32:00,53.46,2,106.92,Completed
O711342,C92,P24,Clothing,Debit Card,2025-08-21 04:50:00,394.52,3,1183.56,Completed
O609481,C120,P3,Sports,Debit Card,2025-08-22 12:44:00,421.04,2,842.08,Completed
O805165,C132,P7,Books,UPI,2025-08-24 17:19:00,311.96,1,311.96,Completed
O397225,C130,P29,Clothing,UPI,2025-08-20 16:11:00,78.94,5,394.7,Completed
O557660,C83,P27,Electronics,UPI,2025-08-22 09:26:00,346.58,2,693.16,Completed
O815209,C37,P9,Home,UPI,2025-08-22 12:26:00,274.6,1,274.6,Completed
O878126,C28,P2,Electronics,Credit Card,2025-08-23 20:23:00,494.42,4,1977.68,Completed
O994543,C105,P23,Books,PayPal,2025-08-22 11:40:00,225.67,5,1128.35,Cancelled
O880548,C33,P19,Clothing,UPI,2025-08-24 22:31:00,251.06,5,1255.3,Completed
O451072,C89,P13,Sports,Cash,2025-08-21 19:31:00,244.36,3,733.08,Completed
O476105,C120,P31,Clothing,Debit Card,2025-08-24 07:48:00,231.87,1,231.87,Completed
O727499,C139,P40,Sports,Debit Card,2025-08-20 19:31:00,149.15,1,149.15,Completed
O788617,C114,P49,Sports,Cash,2025-08-21 19:37:00,199.57,2,399.14,Completed
O453783,C94,P7,Electronics,UPI,2025-08-22 02:16:00,178.86,2,357.72,Completed
O961892,C102,P49,Clothing,Debit Card,2025-08-21 15:18:00,478.74,2,957.48,Completed
O743462,C75,P31,Clothing,Credit Card,2025-08-24 16:33:00,339.8,5,1699.0,Cancelled
O277319,C172,P17,Home,Credit Card,2025-08-20 22:55:00,204.13,2,408.26,Completed
O533915,C136,P32,Books,UPI,2025-08-24 13:47:00,437.72,4,1750.88,Completed
O607730,C108,P12,Home,Debit Card,2025-08-23 23:12:00,442.79,4,1771.16,Completed
O672930,C91,P24,Clothing,Debit Card,2025-08-24 21:05:00,298.07,3,894.21,Cancelled
O772807,C49,P37,Books,Credit Card,2025-08-24 08:24:00,80.11,3,240.33,Completed
O963906,C44,P11,Home,Credit Card,2025-08-22 06:39:00,203.27,3,609.81,Completed
