sensor_id,warehouse_id,timestamp,temperature,humidity,battery_level,status
S_W46_2,W46,2025-08-25 04:35:00,23.1,50.7,51.6,OK
S_W49_1,W49,2025-08-25 03:05:00,26.2,64.7,97.6,OK
S_W44_2,W44,2025-08-25 02:25:00,21.0,60.6,93.0,OK
S_W17_3,W17,2025-08-25 02:35:00,23.8,56.1,99.2,OK
S_W40_1,W40,2025-08-25 01:15:00,21.1,66.9,88.2,OK
S_W14_4,W14,2025-08-25 02:10:00,26.2,70.3,54.4,OK
S_W39_5,W39,2025-08-25 01:05:00,28.8,55.9,78.2,OK
S_W6_5,W6,2025-08-25 01:25:00,29.3,55.7,76.8,OK
S_W14_3,W14,2025-08-25 02:10:00,26.3,57.3,95.6,OK
S_W44_2,W44,2025-08-25 00:35:00,23.5,61.2,63.8,OK
S_W7_3,W7,2025-08-25 04:15:00,27.2,60.9,55.0,OK
S_W16_5,W16,2025-08-25 04:20:00,26.9,62.6,87.6,OK
S_W12_4,W12,2025-08-25 02:00:00,25.0,63.0,88.1,OK
S_W50_5,W50,2025-08-25 02:40:00,28.8,62.7,73.2,OK
S_W40_5,W40,2025-08-25 01:40:00,18.9,95.0,87.8,OK
S_W15_5,W15,2025-08-25 00:35:00,25.4,58.0,60.2,OK
S_W14_1,W14,2025-08-25 03:50:00,22.6,56.8,78.3,OK
S_W12_1,W12,2025-08-25 04:00:00,28.9,62.6,52.7,OK
S_W36_4,W36,2025-08-25 02:35:00,26.4,0.0,86.9,OK
S_W32_2,W32,2025-08-25 01:10:00,23.0,56.0,61.7,OK
S_W46_4,W46,2025-08-25 01:15:00,23.9,65.8,78.8,OK
S_W22_5,W22,2025-08-25 00:40:00,21.7,57.5,95.4,OK
S_W26_4,W26,2025-08-25 01:00:00,21.4,71.6,88.8,OK
S_W46_5,W46,2025-08-25 01:30:00,17.9,59.5,75.2,OK
S_W21_5,W21,2025-08-25 03:35:00,23.4,64.1,58.0,OK
S_W24_1,W24,2025-08-25 03:05:00,23.6,62.0,92.8,OK
S_W44_4,W44,2025-08-25 03:15:00,25.0,51.2,91.1,OK
S_W49_1,W49,2025-08-25 02:25:00,27.4,56.2,91.2,OK
S_W12_5,W12,2025-08-25 03:05:00,23.4,58.1,66.5,OK
S_W27_3,W27,2025-08-25 00:30:00,27.1,57.2,74.2,OK
S_W21_2,W21,2025-08-25 03:45:00,27.7,0.0,90.2,OK
S_W32_1,W32,2025-08-25 00:30:00,22.3,56.9,68.7,OK
S_W49_1,W49,2025-08-25 02:50:00,24.7,51.9,94.5,OK
S_W10_2,W10,2025-08-25 04:20:00,22.0,53.0,84.2,OK
S_W23_2,W23,2025-08-25 03:20:00,28.6,59.4,67.3,OK
S_W6_3,W6,2025-08-25 04:05:00,25.8,63.3,72.3,OK
S_W17_2,W17,2025-08-25 01:05:00,31.0,63.0,74.7,OK
S_W36_2,W36,2025-08-25 01:00:00,22.7,55.7,87.0,OK
S_W38_4,W38,2025-08-25 00:55:00,23.1,56.2,63.9,OK
S_W15_2,W15,2025-08-25 03:20:00,26.0,67.5,98.7,OK
S_W10_1,W10,2025-08-25 04:30:00,25.3,55.0,84.9,OK
S_W50_3,W50,2025-08-25 03:20:00,21.9,58.0,79.4,OK
S_W5_1,W5,2025-08-25 00:05:00,28.1,59.9,91.1,OK
S_W11_4,W11,2025-08-25 03:25:00,23.3,62.6,76.6,OK
S_W1_4,W1,2025-08-25 02:20:00,24.6,53.4,75.4,OK
S_W8_2,W8,2025-08-25 02:05:00,25.0,61.6,89.7,OK
S_W30_5,W30,2025-08-25 00:15:00,24.8,51.3,80.0,OK
S_W26_2,W26,2025-08-25 02:25:00,28.0,61.6,97.1,OK
S_W39_4,W39,2025-08-25 04:15:00,26.4,60.0,88.8,OK
S_W24_4,W24,2025-08-25 03:20:00,22.7,54.4,62.7,OK
S_W15_5,W15,2025-08-25 02:55:00,21.1,67.0,89.4,OK
S_W38_4,W38,2025-08-25 02:30:00,27.8,67.4,66.5,OK
S_W10_1,W10,2025-08-25 02:00:00,26.0,63.3,93.1,OK
S_W28_5,W28,2025-08-25 02:25:00,24.8,61.2,82.4,OK
S_W49_1,W49,2025-08-25 03:55:00,26.8,57.2,52.7,OK
S_W25_3,W25,2025-08-25 03:40:00,27.1,57.4,63.9,OK
S_W16_1,W16,2025-08-25 03:30:00,23.8,54.9,90.6,OK
S_W27_1,W27,2025-08-25 02:05:00,21.1,64.4,85.8,OK
S_W5_5,W5,2025-08-25 02:15:00,21.2,49.2,57.8,OK
S_W12_1,W12,2025-08-25 01:25:00,23.3,64.3,63.5,OK
S_W36_1,W36,2025-08-25 00:40:00,19.9,59.7,87.0,OK
S_W46_3,W46,2025-08-25 04:00:00,22.0,58.1,59.1,OK
S_W27_4,W27,2025-08-25 03:25:00,29.2,95.0,99.5,OK
S_W8_1,W8,2025-08-25 02:30:00,24.0,54.0,74.8,OK
S_W43_2,W43,2025-08-25 00:05:00,21.7,61.9,69.6,OK
S_W31_5,W31,2025-08-25 03:50:00,27.1,51.0,55.4,OK
S_W19_2,W19,2025-08-25 00:35:00,30.5,63.5,99.8,OK
S_W31_5,W31,2025-08-25 02:55:00,26.0,55.7,74.7,OK
S_W44_1,W44,2025-08-25 02:10:00,22.8,65.9,60.1,OK
S_W25_1,W25,2025-08-25 04:10:00,26.1,51.5,69.2,OK
S_W39_2,W39,2025-08-25 02:55:00,24.5,64.6,98.6,OK
S_W35_3,W35,2025-08-25 02:30:00,19.1,65.3,91.3,OK
S_W1_1,W1,2025-08-25 01:00:00,27.5,51.5,61.0,OK
S_W2_2,W2,2025-08-25 00:15:00,31.3,0.0,51.1,OK
S_W25_4,W25,2025-08-25 03:55:00,21.6,58.1,93.6,OK
S_W9_2,W9,2025-08-25 01:05:00,28.7,59.0,65.6,OK
S_W25_5,W25,2025-08-25 01:45:00,21.5,52.1,87.2,OK
S_W15_4,W15,2025-08-25 00:50:00,22.6,63.0,82.6,OK
S_W30_2,W30,2025-08-25 01:40:00,27.2,50.3,94.7,OK
S_W7_5,W7,2025-08-25 03:05:00,24.4,57.9,84.4,OK
S_W46_5,W46,2025-08-25 01:05:00,27.8,61.8,93.4,OK
S_W42_3,W42,2025-08-25 01:00:00,21.8,66.7,69.5,OK
S_W13_4,W13,2025-08-25 03:50:00,28.6,70.2,91.3,OK
S_W37_4,W37,2025-08-25 01:00:00,26.5,50.5,82.9,OK
S_W21_2,W21,2025-08-25 01:05:00,23.6,67.8,76.0,OK
S_W46_1,W46,2025-08-25 04:10:00,24.5,63.3,97.0,OK
S_W31_5,W31,2025-08-25 02:25:00,27.9,54.5,54.7,OK
S_W2_2,W2,2025-08-25 02:20:00,26.5,70.2,83.2,OK
S_W36_5,W36,2025-08-25 00:50:00,25.5,64.9,54.6,OK
S_W14_2,W14,2025-08-25 01:35:00,29.4,63.5,96.6,OK
S_W8_5,W8,2025-08-25 00:55:00,28.0,64.9,67.1,OK
S_W2_2,W2,2025-08-25 03:35:00,28.6,56.2,55.5,OK
S_W19_5,W19,2025-08-25 00:20:00,28.6,65.0,70.4,OK
S_W39_1,W39,2025-08-25 04:05:00,26.6,62.4,65.2,OK
S_W6_4,W6,2025-08-25 03:25:00,21.5,56.3,68.5,OK
S_W7_1,W7,2025-08-25 03:40:00,24.7,58.4,91.2,OK
S_W50_4,W50,2025-08-25 02:10:00,28.7,56.7,66.7,OK
S_W22_5,W22,2025-08-25 02:40:00,20.4,64.5,95.0,OK
S_W21_4,W21,2025-08-25 01:05:00,19.6,57.4,59.6,OK
S_W27_2,W27,2025-08-25 04:30:00,25.3,59.6,66.6,OK
S_W31_1,W31,2025-08-25 00:40:00,24.8,59.5,79.2,OK
S_W24_5,W24,2025-08-25 01:45:00,26.9,51.7,69.3,OK
S_W25_3,W25,2025-08-25 03:20:00,20.4,57.6,54.8,OK
S_W8_4,W8,2025-08-25 02:15:00,21.2,62.7,75.6,OK
S_W1_3,W1,2025-08-25 03:00:00,24.3,52.7,89.1,OK
S_W9_1,W9,2025-08-25 02:30:00,24.1,62.0,83.1,OK
S_W18_4,W18,2025-08-25 02:00:00,26.9,59.2,79.1,OK
S_W31_3,W31,2025-08-25 00:35:00,100.0,60.0,86.1,MALFUNCTION
S_W6_3,W6,2025-08-25 03:30:00,26.9,66.9,70.3,OK
S_W36_5,W36,2025-08-25 03:20:00,25.5,61.6,72.7,OK
S_W30_4,W30,2025-08-25 02:40:00,21.4,57.6,82.6,OK
S_W50_1,W50,2025-08-25 01:20:00,22.4,59.1,95.9,OK
S_W36_3,W36,2025-08-25 00:30:00,22.0,64.6,82.9,OK
S_W34_2,W34,2025-08-25 03:00:00,24.7,63.9,86.9,OK
S_W42_1,W42,2025-08-25 00:55:00,20.8,54.7,53.6,OK
S_W36_5,W36,2025-08-25 00:20:00,25.4,55.5,80.9,OK
S_W19_1,W19,2025-08-25 01:55:00,24.6,55.7,54.3,OK
S_W8_3,W8,2025-08-25 02:00:00,-100.0,49.2,63.9,MALFUNCTION
S_W39_5,W39,2025-08-25 03:20:00,27.1,62.4,70.6,OK
S_W10_2,W10,2025-08-25 01:55:00,24.4,66.6,64.2,OK
S_W13_2,W13,2025-08-25 00:30:00,22.4,58.8,85.2,OK
S_W19_1,W19,2025-08-25 01:35:00,28.2,56.2,52.8,OK
S_W36_5,W36,2025-08-25 01:25:00,28.5,60.1,66.3,OK
S_W41_3,W41,2025-08-25 01:50:00,25.0,59.8,59.0,OK
S_W22_4,W22,2025-08-25 02:35:00,26.6,62.0,52.1,OK
S_W31_4,W31,2025-08-25 02:15:00,20.7,56.5,84.5,OK
S_W34_5,W34,2025-08-25 00:50:00,29.7,57.8,62.1,OK
S_W17_4,W17,2025-08-25 02:10:00,26.8,56.9,81.0,OK
S_W1_2,W1,2025-08-25 00:50:00,23.0,55.5,57.5,OK
S_W20_4,W20,2025-08-25 03:20:00,23.9,56.5,62.2,OK
S_W30_5,W30,2025-08-25 00:40:00,23.8,64.4,72.7,OK
S_W46_3,W46,2025-08-25 00:25:00,26.6,56.8,93.7,OK
S_W14_3,W14,2025-08-25 02:55:00,22.5,58.4,84.2,OK
S_W38_3,W38,2025-08-25 02:30:00,28.3,49.3,84.3,OK
S_W17_4,W17,2025-08-25 02:00:00,28.6,53.2,80.1,OK
S_W14_1,W14,2025-08-25 00:20:00,24.8,58.9,84.3,OK
S_W20_5,W20,2025-08-25 02:00:00,22.3,59.2,54.8,OK
S_W8_5,W8,2025-08-25 02:05:00,29.7,60.5,92.0,OK
S_W24_4,W24,2025-08-25 02:55:00,25.8,58.2,90.4,OK
S_W19_4,W19,2025-08-25 02:15:00,25.1,64.9,76.0,OK
S_W29_4,W29,2025-08-25 00:35:00,25.8,48.8,55.7,OK
S_W33_3,W33,2025-08-25 03:00:00,23.6,56.5,90.9,OK
S_W10_4,W10,2025-08-25 03:50:00,23.4,70.0,78.6,OK
S_W38_5,W38,2025-08-25 04:05:00,21.1,53.6,71.9,OK
S_W37_2,W37,2025-08-25 02:15:00,21.0,63.0,74.2,OK
S_W50_4,W50,2025-08-25 01:50:00,26.3,61.3,77.0,OK
S_W23_4,W23,2025-08-25 03:55:00,24.8,61.9,86.6,OK
S_W29_5,W29,2025-08-25 01:30:00,26.1,62.0,82.1,OK
S_W14_1,W14,2025-08-25 02:25:00,25.9,59.8,79.9,OK
S_W16_5,W16,2025-08-25 00:50:00,23.1,66.1,87.3,OK
S_W12_2,W12,2025-08-25 00:25:00,26.0,55.9,99.7,OK
S_W26_4,W26,2025-08-25 00:10:00,33.1,57.0,85.6,OK
S_W45_4,W45,2025-08-25 03:10:00,25.5,66.8,52.4,OK
S_W38_5,W38,2025-08-25 00:20:00,23.6,67.5,63.4,OK
S_W4_2,W4,2025-08-25 01:30:00,24.7,58.6,51.2,OK
S_W12_5,W12,2025-08-25 02:30:00,30.0,65.3,72.3,OK
S_W49_4,W49,2025-08-25 01:15:00,24.0,51.1,61.1,OK
S_W28_5,W28,2025-08-25 01:25:00,26.3,58.4,94.3,OK
S_W11_2,W11,2025-08-25 03:05:00,32.4,67.1,61.2,OK
S_W43_4,W43,2025-08-25 02:30:00,27.2,53.5,59.4,OK
S_W17_1,W17,2025-08-25 03:35:00,22.9,53.3,87.5,OK
S_W46_4,W46,2025-08-25 02:00:00,19.8,62.4,70.7,OK
S_W3_3,W3,2025-08-25 00:30:00,26.3,62.4,77.4,OK
S_W5_5,W5,2025-08-25 03:35:00,21.7,62.4,91.5,OK
S_W34_3,W34,2025-08-25 04:30:00,28.3,58.6,80.8,OK
S_W33_5,W33,2025-08-25 00:50:00,26.6,66.4,53.9,OK
S_W42_3,W42,2025-08-25 02:40:00,25.6,61.2,84.3,OK
S_W30_4,W30,2025-08-25 01:35:00,28.2,60.5,95.2,OK
S_W17_4,W17,2025-08-25 03:30:00,22.1,67.0,70.4,OK
S_W44_4,W44,2025-08-25 02:45:00,24.6,58.2,75.8,OK
S_W1_1,W1,2025-08-25 00:50:00,22.6,58.6,93.6,OK
S_W40_4,W40,2025-08-25 02:35:00,25.9,57.9,90.5,OK
S_W3_5,W3,2025-08-25 03:40:00,24.3,55.8,61.7,OK
S_W26_1,W26,2025-08-25 01:00:00,26.1,61.6,69.0,OK
S_W46_3,W46,2025-08-25 02:20:00,25.5,64.5,57.2,OK
S_W2_1,W2,2025-08-25 03:25:00,22.1,58.9,60.4,OK
S_W16_3,W16,2025-08-25 01:10:00,29.0,60.3,90.3,OK
S_W25_3,W25,2025-08-25 02:40:00,22.2,61.7,69.4,OK
S_W47_4,W47,2025-08-25 04:10:00,20.3,48.7,86.3,OK
S_W43_3,W43,2025-08-25 04:20:00,26.2,56.9,75.6,OK
S_W1_4,W1,2025-08-25 03:15:00,26.0,60.1,99.8,OK
S_W22_5,W22,2025-08-25 03:00:00,22.3,59.6,74.1,OK
S_W13_4,W13,2025-08-25 01:05:00,24.6,48.1,95.6,OK
S_W4_4,W4,2025-08-25 04:35:00,26.6,67.3,52.6,OK
S_W41_2,W41,2025-08-25 02:55:00,27.8,61.3,75.2,OK
S_W35_1,W35,2025-08-25 00:45:00,24.1,63.7,92.9,OK
S_W34_5,W34,2025-08-25 04:40:00,23.6,60.1,53.1,OK
S_W35_5,W35,2025-08-25 03:25:00,100.0,61.1,75.8,MALFUNCTION
S_W18_4,W18,2025-08-25 00:40:00,30.2,58.8,68.7,OK
S_W18_4,W18,2025-08-25 00:35:00,29.5,58.7,73.5,OK
S_W49_4,W49,2025-08-25 03:45:00,28.1,68.6,64.2,OK
S_W5_4,W5,2025-08-25 02:35:00,22.9,69.7,97.6,OK
S_W34_2,W34,2025-08-25 02:00:00,18.7,62.5,51.2,OK
S_W11_4,W11,2025-08-25 02:50:00,23.1,62.0,73.1,OK
S_W28_1,W28,2025-08-25 01:45:00,28.7,61.4,51.6,OK
S_W1_2,W1,2025-08-25 00:20:00,23.6,63.6,52.7,OK
S_W34_1,W34,2025-08-25 01:10:00,28.2,63.5,63.3,OK
S_W32_1,W32,2025-08-25 03:35:00,21.9,71.1,65.6,OK
S_W1_2,W1,2025-08-25 00:45:00,23.2,52.4,94.9,OK
S_W32_1,W32,2025-08-25 01:15:00,23.9,59.9,89.6,OK
S_W9_2,W9,2025-08-25 00:35:00,23.3,51.3,73.4,OK
S_W15_3,W15,2025-08-25 00:30:00,27.2,66.5,70.1,OK
S_W26_4,W26,2025-08-25 00:50:00,29.1,63.2,72.8,OK
S_W42_3,W42,2025-08-25 04:20:00,26.7,65.8,99.8,OK
S_W3_1,W3,2025-08-25 00:40:00,22.8,52.1,64.4,OK
S_W47_3,W47,2025-08-25 00:50:00,28.5,51.3,91.5,OK
S_W18_4,W18,2025-08-25 01:40:00,26.0,62.8,92.0,OK
S_W44_2,W44,2025-08-25 02:10:00,26.0,95.0,76.1,OK
S_W47_4,W47,2025-08-25 04:00:00,30.4,58.5,91.5,OK
S_W28_2,W28,2025-08-25 00:15:00,25.2,55.9,87.0,OK
S_W18_4,W18,2025-08-25 01:20:00,26.0,50.3,73.4,OK
S_W49_1,W49,2025-08-25 02:00:00,29.7,58.0,94.8,OK
S_W12_2,W12,2025-08-25 03:40:00,25.8,63.5,65.7,OK
S_W50_4,W50,2025-08-25 00:05:00,28.1,61.0,78.4,OK
S_W18_1,W18,2025-08-25 03:10:00,19.4,62.2,76.8,OK
S_W22_2,W22,2025-08-25 02:20:00,27.5,44.9,71.1,OK
S_W48_1,W48,2025-08-25 00:40:00,22.7,56.7,80.3,OK
S_W5_3,W5,2025-08-25 03:20:00,23.9,59.4,60.9,OK
S_W25_3,W25,2025-08-25 04:00:00,26.3,60.7,65.1,OK
S_W47_2,W47,2025-08-25 03:40:00,20.4,61.1,60.6,OK
S_W12_5,W12,2025-08-25 04:10:00,20.2,62.2,60.5,OK
S_W37_4,W37,2025-08-25 00:30:00,26.7,63.5,56.8,OK
S_W10_5,W10,2025-08-25 00:35:00,23.1,54.1,72.8,OK
S_W9_3,W9,2025-08-25 04:20:00,21.4,68.9,87.7,OK
S_W1_5,W1,2025-08-25 03:20:00,26.5,72.0,85.5,OK
S_W13_5,W13,2025-08-25 03:20:00,21.6,67.8,75.2,OK
S_W24_4,W24,2025-08-25 03:00:00,30.5,56.8,62.2,OK
S_W15_3,W15,2025-08-25 01:25:00,23.3,55.0,82.9,OK
S_W32_3,W32,2025-08-25 04:40:00,28.4,67.6,90.1,OK
S_W49_1,W49,2025-08-25 03:20:00,21.6,62.2,86.4,OK
S_W26_1,W26,2025-08-25 03:10:00,26.2,57.5,81.6,OK
S_W13_3,W13,2025-08-25 04:35:00,30.9,63.1,57.5,OK
S_W38_3,W38,2025-08-25 03:05:00,25.7,52.7,74.3,OK
S_W26_4,W26,2025-08-25 04:20:00,30.4,68.1,73.8,OK
S_W16_5,W16,2025-08-25 04:10:00,28.4,62.4,96.0,OK
S_W27_1,W27,2025-08-25 02:30:00,23.1,64.4,50.0,OK
S_W48_2,W48,2025-08-25 03:05:00,26.4,61.8,64.8,OK
S_W33_3,W33,2025-08-25 01:40:00,25.4,51.1,89.5,OK
S_W45_1,W45,2025-08-25 00:40:00,20.6,58.9,75.3,OK
S_W27_2,W27,2025-08-25 02:55:00,26.9,66.6,73.0,OK
S_W3_1,W3,2025-08-25 02:55:00,23.5,60.0,83.4,OK
S_W1_5,W1,2025-08-25 02:10:00,26.6,47.6,60.1,OK
S_W25_5,W25,2025-08-25 00:50:00,26.8,57.3,96.5,OK
S_W21_4,W21,2025-08-25 02:15:00,23.9,53.4,87.2,OK
S_W37_4,W37,2025-08-25 01:35:00,27.3,59.0,63.4,OK
S_W49_3,W49,2025-08-25 03:20:00,25.9,61.2,78.7,OK
S_W6_4,W6,2025-08-25 00:55:00,24.0,51.1,64.5,OK
S_W45_5,W45,2025-08-25 02:45:00,26.9,59.2,80.9,OK
S_W33_5,W33,2025-08-25 01:15:00,24.7,56.9,73.6,OK
S_W11_1,W11,2025-08-25 02:05:00,27.8,62.1,80.1,OK
S_W20_5,W20,2025-08-25 01:30:00,24.6,62.6,78.0,OK
S_W32_4,W32,2025-08-25 00:30:00,28.4,52.2,78.1,OK
S_W40_5,W40,2025-08-25 00:05:00,28.9,55.0,77.1,OK
S_W15_1,W15,2025-08-25 01:10:00,29.6,63.7,79.6,OK
S_W40_5,W40,2025-08-25 02:10:00,22.2,62.2,62.0,OK
S_W33_3,W33,2025-08-25 03:20:00,26.8,63.3,67.8,OK
S_W13_4,W13,2025-08-25 03:35:00,24.8,69.0,66.9,OK
S_W14_2,W14,2025-08-25 02:40:00,21.0,61.2,81.4,OK
S_W11_4,W11,2025-08-25 03:45:00,22.5,64.1,91.8,OK
S_W20_4,W20,2025-08-25 02:20:00,21.3,59.2,81.0,OK
S_W26_3,W26,2025-08-25 03:20:00,21.3,56.4,56.1,OK
S_W4_2,W4,2025-08-25 03:00:00,26.0,53.9,51.4,OK
S_W38_5,W38,2025-08-25 00:35:00,22.4,70.1,75.1,OK
S_W25_5,W25,2025-08-25 00:55:00,26.8,56.1,85.2,OK
S_W12_4,W12,2025-08-25 00:30:00,24.7,61.5,56.3,OK
S_W41_4,W41,2025-08-25 02:40:00,25.6,59.3,90.7,OK
S_W9_1,W9,2025-08-25 03:40:00,30.5,59.0,71.1,OK
S_W15_2,W15,2025-08-25 02:40:00,25.4,56.1,57.9,OK
S_W19_2,W19,2025-08-25 01:50:00,25.6,55.6,75.7,OK
S_W12_1,W12,2025-08-25 03:10:00,-100.0,58.7,66.6,MALFUNCTION
S_W6_1,W6,2025-08-25 04:10:00,26.6,70.9,62.1,OK
S_W22_1,W22,2025-08-25 04:45:00,21.1,61.6,61.7,OK
S_W47_1,W47,2025-08-25 01:35:00,24.3,55.8,51.2,OK
S_W30_3,W30,2025-08-25 02:10:00,19.9,62.9,73.0,OK
S_W37_3,W37,2025-08-25 03:15:00,24.5,57.3,83.2,OK
S_W23_1,W23,2025-08-25 01:15:00,24.1,60.1,66.9,OK
S_W13_3,W13,2025-08-25 00:20:00,25.9,63.3,56.4,OK
S_W33_4,W33,2025-08-25 03:45:00,23.8,55.4,67.6,OK
S_W37_2,W37,2025-08-25 00:20:00,26.3,54.2,94.6,OK
S_W20_1,W20,2025-08-25 03:05:00,29.3,60.1,65.8,OK
S_W31_4,W31,2025-08-25 02:35:00,27.1,68.9,88.3,OK
S_W11_5,W11,2025-08-25 00:30:00,28.3,60.1,51.5,OK
S_W42_1,W42,2025-08-25 00:20:00,25.8,62.0,64.5,OK
S_W45_5,W45,2025-08-25 02:50:00,25.0,68.4,88.3,OK
S_W42_2,W42,2025-08-25 00:20:00,30.4,63.6,68.0,OK
S_W49_5,W49,2025-08-25 00:40:00,31.3,58.9,69.3,OK
S_W37_5,W37,2025-08-25 03:00:00,26.6,61.3,52.9,OK
S_W13_1,W13,2025-08-25 00:05:00,22.4,60.5,59.7,OK
S_W17_2,W17,2025-08-25 01:25:00,26.4,65.6,88.7,OK
S_W28_4,W28,2025-08-25 03:55:00,28.8,61.5,52.2,OK
S_W12_4,W12,2025-08-25 00:55:00,25.7,55.5,95.2,OK
S_W7_5,W7,2025-08-25 00:55:00,25.5,54.0,75.1,OK
S_W7_1,W7,2025-08-25 01:20:00,22.5,52.3,63.0,OK
S_W44_4,W44,2025-08-25 02:10:00,23.5,60.1,78.2,OK
S_W5_3,W5,2025-08-25 00:15:00,26.1,68.2,55.0,OK
S_W9_5,W9,2025-08-25 00:20:00,23.6,66.3,59.4,OK
S_W34_5,W34,2025-08-25 02:05:00,100.0,62.9,72.8,MALFUNCTION
S_W37_5,W37,2025-08-25 02:15:00,23.3,53.3,57.8,OK
S_W38_4,W38,2025-08-25 02:00:00,27.6,60.7,51.3,OK
S_W33_5,W33,2025-08-25 01:20:00,25.0,59.9,70.1,OK
S_W14_5,W14,2025-08-25 01:50:00,25.7,61.6,84.4,OK
S_W24_3,W24,2025-08-25 01:55:00,27.9,63.4,65.7,OK
S_W16_1,W16,2025-08-25 03:35:00,27.3,61.9,61.4,OK
S_W31_4,W31,2025-08-25 00:50:00,23.7,61.7,62.5,OK
S_W50_5,W50,2025-08-25 03:35:00,17.3,51.8,92.5,OK
S_W32_1,W32,2025-08-25 00:35:00,23.1,61.7,66.1,OK
S_W35_1,W35,2025-08-25 03:15:00,30.4,60.5,76.1,OK
S_W12_4,W12,2025-08-25 02:50:00,25.6,60.2,50.9,OK
S_W10_1,W10,2025-08-25 00:40:00,24.5,62.5,92.1,OK
S_W31_5,W31,2025-08-25 03:05:00,24.4,52.8,57.8,OK
S_W50_3,W50,2025-08-25 02:45:00,22.9,54.1,69.0,OK
S_W46_1,W46,2025-08-25 01:15:00,23.8,65.6,51.9,OK
S_W20_4,W20,2025-08-25 00:50:00,22.7,60.0,82.3,OK
S_W14_3,W14,2025-08-25 03:40:00,21.8,64.1,50.9,OK
S_W3_2,W3,2025-08-25 03:40:00,21.9,59.9,94.3,OK
S_W35_1,W35,2025-08-25 00:55:00,27.7,57.7,85.4,OK
S_W46_4,W46,2025-08-25 00:25:00,26.1,55.6,60.1,OK
S_W48_4,W48,2025-08-25 02:45:00,28.7,62.9,65.1,OK
S_W30_1,W30,2025-08-25 02:50:00,-100.0,62.3,55.6,MALFUNCTION
S_W37_5,W37,2025-08-25 03:10:00,26.8,0.0,71.5,OK
S_W16_3,W16,2025-08-25 04:50:00,-100.0,58.4,57.2,MALFUNCTION
S_W23_5,W23,2025-08-25 03:25:00,32.2,60.0,69.8,OK
S_W41_3,W41,2025-08-25 03:35:00,26.0,65.2,64.4,OK
S_W43_3,W43,2025-08-25 03:00:00,22.6,54.3,62.0,OK
S_W33_2,W33,2025-08-25 01:45:00,29.7,64.4,69.2,OK
S_W29_1,W29,2025-08-25 00:30:00,28.6,62.7,96.4,OK
S_W39_1,W39,2025-08-25 00:40:00,27.2,54.6,68.5,OK
S_W10_5,W10,2025-08-25 04:20:00,27.8,55.2,90.3,OK
S_W1_2,W1,2025-08-25 00:40:00,22.3,60.0,90.9,OK
S_W49_4,W49,2025-08-25 03:50:00,23.3,68.2,64.0,OK
S_W10_4,W10,2025-08-25 01:55:00,27.1,54.6,84.5,OK
S_W48_5,W48,2025-08-25 01:00:00,-100.0,65.6,79.4,MALFUNCTION
S_W36_5,W36,2025-08-25 02:50:00,22.6,57.9,67.0,OK
S_W30_5,W30,2025-08-25 02:10:00,25.8,61.4,76.7,OK
S_W42_1,W42,2025-08-25 04:05:00,21.1,55.5,84.4,OK
S_W29_3,W29,2025-08-25 04:40:00,26.6,60.9,85.3,OK
S_W21_4,W21,2025-08-25 03:10:00,23.9,95.0,51.8,OK
S_W22_5,W22,2025-08-25 03:20:00,26.6,65.2,87.8,OK
S_W23_4,W23,2025-08-25 01:15:00,29.5,61.5,56.5,OK
S_W24_4,W24,2025-08-25 00:50:00,33.0,67.4,84.4,OK
S_W29_4,W29,2025-08-25 04:35:00,29.2,50.4,71.3,OK
S_W10_3,W10,2025-08-25 00:30:00,24.2,63.1,64.0,OK
S_W21_2,W21,2025-08-25 00:40:00,25.0,62.2,50.9,OK
S_W21_2,W21,2025-08-25 03:10:00,25.5,54.8,66.8,OK
S_W1_2,W1,2025-08-25 03:55:00,25.0,62.8,98.8,OK
S_W25_4,W25,2025-08-25 04:15:00,25.9,95.0,59.9,OK
S_W27_2,W27,2025-08-25 03:35:00,22.7,53.8,99.4,OK
S_W24_2,W24,2025-08-25 01:35:00,26.4,67.1,89.5,OK
S_W40_2,W40,2025-08-25 01:30:00,21.0,61.3,66.0,OK
S_W1_1,W1,2025-08-25 00:40:00,25.0,60.7,94.1,OK
S_W23_3,W23,2025-08-25 00:50:00,26.2,55.0,80.9,OK
S_W20_5,W20,2025-08-25 04:25:00,28.2,64.3,87.7,OK
S_W36_5,W36,2025-08-25 01:55:00,22.6,50.7,86.6,OK
S_W38_1,W38,2025-08-25 01:05:00,25.9,53.7,98.8,OK
S_W38_5,W38,2025-08-25 02:25:00,21.9,64.0,62.7,OK
S_W1_2,W1,2025-08-25 02:55:00,24.1,61.0,61.2,OK
S_W1_5,W1,2025-08-25 00:55:00,28.2,65.6,56.4,OK
S_W16_3,W16,2025-08-25 01:00:00,22.3,57.7,97.3,OK
S_W5_4,W5,2025-08-25 02:00:00,28.8,56.3,98.5,OK
S_W5_1,W5,2025-08-25 03:55:00,24.6,55.1,86.2,OK
S_W30_4,W30,2025-08-25 03:10:00,23.8,71.6,92.2,OK
S_W36_4,W36,2025-08-25 00:20:00,27.7,61.8,96.1,OK
S_W4_1,W4,2025-08-25 02:25:00,26.9,55.0,55.0,OK
S_W39_1,W39,2025-08-25 03:15:00,22.7,63.0,90.4,OK
S_W4_5,W4,2025-08-25 00:30:00,26.7,63.7,51.8,OK
S_W6_1,W6,2025-08-25 04:00:00,25.0,63.1,75.4,OK
